year,source_key,source_role,authority,chamber,family,acquisition_type,url,destination,required,notes
1980,aph_house_elected,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_endpoint,https://handbookapi.aph.gov.au/api/Elections/MembersElected?year=1980,data/raw/aph_handbook/1980/aph_house_elected.json,True,
1980,aph_senate_candidates,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_endpoint,https://handbookapi.aph.gov.au/api/Elections/SenateCandidates?year=1980,data/raw/aph_handbook/1980/aph_senate_candidates.json,True,
1980,aph_senate_elected,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_endpoint,https://handbookapi.aph.gov.au/api/Elections/SenatorsElected?year=1980,data/raw/aph_handbook/1980/aph_senate_elected.json,True,
1980,aph_senate_state_statistics,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/SenateStateStatistics?state={state}&year=1980,data/raw/aph_handbook/1980/aph_senate_state_statistics__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_senate_by_candidate,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/SenateByCandidate?state={state}&year=1980,data/raw/aph_handbook/1980/aph_senate_by_candidate__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_senate_by_group,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/SenateByGroup?state={state}&year=1980,data/raw/aph_handbook/1980/aph_senate_by_group__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_senate_group_quotas,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/SenateGroupQuotas?state={state}&year=1980,data/raw/aph_handbook/1980/aph_senate_group_quotas__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_house_division_statistics,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/DivisionStatistics?divisionName={division}&year=1980&electionId=233,data/raw/aph_handbook/1980/aph_house_division_statistics__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_house_first_preferences,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/FirstPreferenceCount?divisionName={division}&year=1980&electionId=233,data/raw/aph_handbook/1980/aph_house_first_preferences__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_house_first_preferences_vote_type,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/FirstPreferencesByVoteType?divisionName={division}&year=1980&electionId=233,data/raw/aph_handbook/1980/aph_house_first_preferences_vote_type__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_house_polling_places,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/PollingPlaces?divisionName={division}&year=1980&electionId=233,data/raw/aph_handbook/1980/aph_house_polling_places__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_house_tcp,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/TwoCandidatePreferred?divisionName={division}&year=1980&electionId=233,data/raw/aph_handbook/1980/aph_house_tcp__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_senate_by_division,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/SenateByDivision?division={division}&year=1980,data/raw/aph_handbook/1980/aph_senate_by_division__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_house_first_preferences_polling_place,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/FirstPreferencesByPollingPlace?pollingPlace={polling_place}&division={division}&year=1980&electionId=233,data/raw/aph_handbook/1980/aph_house_first_preferences_polling_place__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_house_tcp_polling_place,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/TwoCandidatePreferredByPollingPlace?pollingPlace={polling_place}&division={division}&year=1980&electionId=233,data/raw/aph_handbook/1980/aph_house_tcp_polling_place__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1980,aph_senate_polling_place,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/SenateByPollingPlace?pollingPlace={polling_place}&division={division}&year=1980&electionId=233,data/raw/aph_handbook/1980/aph_senate_polling_place__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1983,aph_election,primary,"Parliament of Australia, Parliamentary Handbook",both,historical_structured_results,api_endpoint,https://handbookapi.aph.gov.au/api/Elections/Election?electionId=234,data/raw/aph_handbook/1983/aph_election.json,True,
1983,aph_house_candidates,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_endpoint,https://handbookapi.aph.gov.au/api/Elections/Candidates?electionId=234,data/raw/aph_handbook/1983/aph_house_candidates.json,True,
1983,aph_house_divisions,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_endpoint,https://handbookapi.aph.gov.au/api/Elections/Divisions?state=&year=1983,data/raw/aph_handbook/1983/aph_house_divisions.json,True,
1983,aph_house_elected,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_endpoint,https://handbookapi.aph.gov.au/api/Elections/MembersElected?year=1983,data/raw/aph_handbook/1983/aph_house_elected.json,True,
1983,aph_senate_candidates,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_endpoint,https://handbookapi.aph.gov.au/api/Elections/SenateCandidates?year=1983,data/raw/aph_handbook/1983/aph_senate_candidates.json,True,
1983,aph_senate_elected,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_endpoint,https://handbookapi.aph.gov.au/api/Elections/SenatorsElected?year=1983,data/raw/aph_handbook/1983/aph_senate_elected.json,True,
1983,aph_senate_state_statistics,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/SenateStateStatistics?state={state}&year=1983,data/raw/aph_handbook/1983/aph_senate_state_statistics__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1983,aph_senate_by_candidate,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/SenateByCandidate?state={state}&year=1983,data/raw/aph_handbook/1983/aph_senate_by_candidate__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1983,aph_senate_by_group,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/SenateByGroup?state={state}&year=1983,data/raw/aph_handbook/1983/aph_senate_by_group__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1983,aph_senate_group_quotas,primary,"Parliament of Australia, Parliamentary Handbook",senate,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/SenateGroupQuotas?state={state}&year=1983,data/raw/aph_handbook/1983/aph_senate_group_quotas__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1983,aph_house_division_statistics,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/DivisionStatistics?divisionName={division}&year=1983&electionId=234,data/raw/aph_handbook/1983/aph_house_division_statistics__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1983,aph_house_first_preferences,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/FirstPreferenceCount?divisionName={division}&year=1983&electionId=234,data/raw/aph_handbook/1983/aph_house_first_preferences__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1983,aph_house_first_preferences_vote_type,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/FirstPreferencesByVoteType?divisionName={division}&year=1983&electionId=234,data/raw/aph_handbook/1983/aph_house_first_preferences_vote_type__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
1983,aph_house_polling_places,primary,"Parliament of Australia, Parliamentary Handbook",house,historical_structured_results,api_template,https://handbookapi.aph.gov.au/api/Elections/PollingPlaces?divisionName={division}&year=1983&electionId=234,data/raw/aph_handbook/1983/aph_house_polling_places__template.json,True,"Expand after enumerating states, divisions and polling places from the baseline endpoints."
